,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,ContinentName,cluster_final
12906,S,M,20000.0,2.0,2.0,High School,Manual,Europe,0.0
12907,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
12908,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12909,S,F,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12910,S,F,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12911,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12912,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12913,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
12914,M,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
12915,M,M,30000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12916,M,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
12917,M,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
12918,M,M,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
12919,M,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,Europe,0.0
12920,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12921,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12922,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12923,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12924,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12925,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12926,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12927,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12928,M,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12929,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
12930,S,M,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
12931,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12932,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
12933,S,F,20000.0,4.0,4.0,High School,Manual,Europe,0.0
12934,S,M,20000.0,5.0,5.0,High School,Manual,Europe,4.0
12935,S,M,20000.0,5.0,5.0,High School,Manual,Europe,4.0
12936,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
12937,S,M,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
12938,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12939,M,F,30000.0,1.0,0.0,Partial College,Clerical,Europe,0.0
12940,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
12941,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12942,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
12943,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12944,M,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
12945,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12946,M,M,10000.0,4.0,0.0,High School,Manual,Europe,0.0
12947,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12948,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12949,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12950,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12951,M,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12952,M,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12953,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12954,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12955,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12956,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
12957,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12958,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12959,M,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12960,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
12961,S,M,40000.0,4.0,2.0,High School,Skilled Manual,North America,0.0
12962,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
12963,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
12964,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
12965,S,F,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
12966,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
12967,S,M,50000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
12968,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
12969,M,M,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
12970,S,F,20000.0,3.0,0.0,High School,Skilled Manual,North America,0.0
12971,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
12972,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
12973,M,M,40000.0,4.0,0.0,High School,Professional,North America,0.0
12974,M,M,70000.0,4.0,0.0,Bachelors,Management,North America,2.0
12975,S,F,70000.0,4.0,0.0,Bachelors,Management,North America,2.0
12976,M,F,40000.0,4.0,0.0,High School,Professional,North America,0.0
12977,S,F,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
12978,S,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
12979,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
12980,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
12981,M,M,70000.0,5.0,0.0,Bachelors,Management,North America,3.0
12982,M,F,60000.0,4.0,0.0,Bachelors,Management,North America,2.0
12983,M,F,60000.0,4.0,0.0,Bachelors,Management,North America,2.0
12984,S,F,60000.0,4.0,0.0,Bachelors,Management,North America,2.0
12985,M,M,60000.0,4.0,0.0,Bachelors,Management,North America,2.0
12986,S,F,70000.0,2.0,1.0,Partial College,Professional,North America,0.0
12987,S,F,70000.0,2.0,1.0,Partial College,Professional,North America,0.0
12988,M,M,70000.0,2.0,1.0,Partial College,Professional,North America,0.0
12989,M,M,70000.0,2.0,1.0,Partial College,Professional,North America,0.0
12990,M,M,70000.0,2.0,1.0,Partial College,Professional,North America,0.0
12991,M,F,60000.0,5.0,0.0,Bachelors,Management,North America,3.0
12992,M,F,60000.0,5.0,0.0,Bachelors,Management,North America,3.0
12993,M,F,40000.0,2.0,1.0,High School,Professional,North America,0.0
12994,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
12995,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
12996,S,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
12997,S,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
12998,S,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
12999,S,M,60000.0,2.0,1.0,Bachelors,Management,North America,0.0
13000,M,M,60000.0,2.0,1.0,Bachelors,Management,North America,0.0
13001,M,F,40000.0,2.0,1.0,High School,Professional,North America,0.0
13002,M,M,40000.0,2.0,1.0,High School,Professional,North America,0.0
13003,S,M,40000.0,2.0,1.0,High School,Professional,North America,0.0
13004,M,M,40000.0,2.0,1.0,Partial High School,Skilled Manual,North America,0.0
13005,S,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13006,S,M,60000.0,2.0,1.0,Bachelors,Management,North America,0.0
13007,M,M,60000.0,2.0,1.0,Bachelors,Management,North America,0.0
13008,M,F,60000.0,2.0,1.0,Bachelors,Management,North America,0.0
13009,S,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13010,M,M,60000.0,2.0,1.0,High School,Professional,North America,0.0
13011,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13012,M,M,70000.0,4.0,2.0,Partial College,Professional,North America,0.0
13013,M,F,70000.0,4.0,2.0,Partial College,Professional,North America,0.0
13014,M,M,80000.0,3.0,1.0,Bachelors,Management,North America,0.0
13015,S,F,60000.0,2.0,1.0,High School,Professional,North America,0.0
13016,M,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13017,M,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13018,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13019,M,F,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13020,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13021,S,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13022,M,M,60000.0,2.0,1.0,Partial College,Professional,North America,0.0
13023,M,M,70000.0,4.0,2.0,Partial College,Professional,North America,0.0
13024,M,F,70000.0,4.0,2.0,Partial College,Professional,North America,0.0
13025,M,F,70000.0,4.0,2.0,Partial College,Professional,North America,0.0
13026,S,F,70000.0,2.0,1.0,Partial High School,Skilled Manual,North America,0.0
13027,M,M,70000.0,2.0,1.0,Partial High School,Skilled Manual,North America,0.0
13028,M,M,70000.0,2.0,1.0,Partial High School,Skilled Manual,North America,0.0
13029,S,M,60000.0,2.0,1.0,High School,Professional,North America,0.0
13030,M,F,60000.0,2.0,1.0,High School,Professional,North America,0.0
13031,M,M,60000.0,2.0,1.0,High School,Professional,North America,0.0
13032,M,F,60000.0,2.0,1.0,High School,Professional,North America,0.0
13033,M,F,60000.0,2.0,1.0,High School,Professional,North America,0.0
13034,S,M,70000.0,4.0,3.0,Partial College,Professional,North America,0.0
13035,M,F,70000.0,4.0,3.0,Partial College,Professional,North America,0.0
13036,M,M,130000.0,2.0,3.0,Bachelors,Management,Europe,0.0
13037,M,F,130000.0,2.0,3.0,Bachelors,Management,Europe,0.0
13038,M,M,130000.0,2.0,4.0,Partial College,Professional,Europe,0.0
13039,M,M,130000.0,2.0,4.0,Partial College,Professional,Europe,0.0
13040,M,M,90000.0,2.0,1.0,High School,Professional,Europe,0.0
13041,M,F,100000.0,2.0,3.0,Partial College,Professional,Europe,0.0
13042,S,F,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
13043,S,F,110000.0,2.0,4.0,Partial College,Professional,Europe,0.0
13044,M,F,110000.0,2.0,4.0,Partial College,Professional,Europe,0.0
13045,S,F,120000.0,3.0,4.0,High School,Professional,Europe,0.0
13046,M,F,120000.0,3.0,4.0,High School,Professional,Europe,0.0
13047,M,M,120000.0,3.0,4.0,Partial High School,Professional,Europe,0.0
13048,M,M,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
13049,M,M,90000.0,2.0,1.0,High School,Professional,Europe,0.0
13050,M,M,100000.0,2.0,3.0,High School,Professional,Europe,0.0
13051,M,F,120000.0,3.0,4.0,Partial High School,Professional,Europe,0.0
13052,M,M,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
13053,M,F,130000.0,3.0,4.0,Partial College,Professional,Europe,0.0
13054,S,F,80000.0,3.0,1.0,Partial College,Professional,Europe,0.0
13055,S,M,70000.0,5.0,1.0,High School,Professional,Europe,0.0
13056,M,F,80000.0,5.0,0.0,Bachelors,Management,Europe,3.0
13057,M,M,80000.0,5.0,0.0,Bachelors,Management,Europe,3.0
13058,S,M,90000.0,5.0,0.0,Partial College,Professional,Europe,0.0
13059,M,F,170000.0,3.0,4.0,Bachelors,Management,Europe,0.0
13060,M,F,60000.0,3.0,1.0,Partial High School,Skilled Manual,Europe,0.0
13061,M,F,100000.0,2.0,3.0,Bachelors,Management,Europe,0.0
13062,S,M,80000.0,5.0,0.0,Partial College,Professional,Europe,0.0
13063,S,M,80000.0,5.0,0.0,Partial College,Professional,Europe,0.0
13064,S,M,90000.0,5.0,0.0,Partial College,Professional,Europe,0.0
13065,M,F,100000.0,2.0,3.0,Bachelors,Management,Europe,0.0
13066,S,M,100000.0,2.0,3.0,Bachelors,Management,Europe,0.0
13067,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
13068,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
13069,S,F,90000.0,3.0,2.0,Partial College,Professional,Europe,0.0
13070,M,M,90000.0,4.0,2.0,Partial College,Professional,Europe,0.0
13071,M,F,100000.0,3.0,4.0,High School,Professional,Europe,0.0
13072,M,M,130000.0,3.0,4.0,High School,Professional,Europe,0.0
13073,M,F,90000.0,4.0,2.0,Partial College,Professional,Europe,0.0
13074,M,F,90000.0,4.0,2.0,Partial College,Professional,Europe,0.0
13075,M,M,100000.0,3.0,4.0,Bachelors,Management,Europe,0.0
13076,M,F,120000.0,3.0,5.0,Bachelors,Management,Europe,0.0
13077,M,M,120000.0,3.0,5.0,Bachelors,Management,Europe,0.0
13078,M,M,150000.0,2.0,5.0,Graduate Degree,Management,Europe,0.0
13079,M,M,90000.0,4.0,1.0,High School,Professional,Europe,0.0
13080,S,M,130000.0,4.0,5.0,Partial College,Professional,Europe,4.0
13081,S,F,80000.0,5.0,2.0,High School,Professional,Europe,0.0
13082,M,M,90000.0,4.0,1.0,High School,Professional,Europe,0.0
13083,M,M,110000.0,4.0,5.0,Partial College,Professional,Europe,4.0
13084,M,M,130000.0,4.0,5.0,High School,Professional,Europe,4.0
13085,S,M,130000.0,4.0,5.0,High School,Professional,Europe,4.0
13086,M,F,90000.0,4.0,1.0,High School,Management,Europe,0.0
13087,M,F,90000.0,4.0,1.0,High School,Management,Europe,0.0
13088,M,M,110000.0,4.0,5.0,Partial College,Management,Europe,4.0
13089,M,M,130000.0,4.0,5.0,High School,Management,Europe,4.0
13090,M,F,160000.0,2.0,5.0,Partial College,Management,Europe,0.0
13091,S,F,80000.0,5.0,1.0,High School,Management,Europe,0.0
13092,M,M,120000.0,4.0,5.0,High School,Management,Europe,4.0
13093,M,M,150000.0,4.0,5.0,High School,Management,Europe,4.0
13094,S,F,90000.0,4.0,1.0,Partial High School,Skilled Manual,Europe,0.0
13095,M,F,90000.0,4.0,1.0,Partial High School,Skilled Manual,Europe,0.0
13096,M,M,90000.0,5.0,0.0,Partial High School,Skilled Manual,Europe,0.0
13097,M,F,110000.0,4.0,5.0,Partial High School,Professional,Europe,4.0
13098,M,F,130000.0,5.0,5.0,Partial High School,Professional,Europe,4.0
13099,S,M,150000.0,5.0,5.0,Bachelors,Professional,Europe,4.0
13100,M,M,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13101,M,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13102,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13103,M,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13104,M,M,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13105,S,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13106,M,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13107,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13108,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
13109,M,F,110000.0,0.0,5.0,Partial College,Management,Asia,6.0
13110,S,M,120000.0,5.0,5.0,Partial High School,Professional,Asia,4.0
13111,S,F,130000.0,4.0,5.0,High School,Management,Asia,4.0
13112,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13113,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
13114,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
13115,S,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
13116,M,F,120000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
13117,M,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13118,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
13119,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
13120,M,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13121,S,F,110000.0,0.0,5.0,High School,Management,Asia,6.0
13122,M,F,130000.0,4.0,5.0,High School,Management,Asia,4.0
13123,M,F,130000.0,4.0,5.0,High School,Management,Asia,4.0
13124,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13125,S,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
13126,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
13127,S,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13128,M,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13129,M,M,110000.0,0.0,5.0,High School,Management,Asia,6.0
13130,M,M,110000.0,0.0,5.0,High School,Management,Asia,6.0
13131,M,F,120000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
13132,M,M,110000.0,0.0,5.0,Partial High School,Professional,Asia,7.0
13133,M,M,160000.0,5.0,5.0,Partial High School,Management,Asia,4.0
13134,M,F,130000.0,0.0,5.0,Bachelors,Management,Asia,0.0
13135,M,M,90000.0,5.0,5.0,Partial College,Professional,North America,4.0
13136,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
13137,S,F,90000.0,0.0,0.0,Partial College,Professional,North America,0.0
13138,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13139,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13140,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13141,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13142,M,F,60000.0,5.0,4.0,Bachelors,Professional,North America,4.0
13143,M,F,80000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
13144,M,F,80000.0,1.0,0.0,Partial College,Skilled Manual,North America,0.0
13145,S,F,60000.0,3.0,2.0,Bachelors,Professional,North America,0.0
13146,M,F,60000.0,1.0,0.0,Bachelors,Professional,North America,0.0
13147,M,M,70000.0,5.0,4.0,Graduate Degree,Professional,North America,8.0
13148,M,M,80000.0,5.0,0.0,Graduate Degree,Professional,North America,5.0
13149,M,F,80000.0,5.0,0.0,Graduate Degree,Professional,North America,5.0
13150,M,M,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13151,M,F,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13152,M,M,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13153,M,M,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13154,M,F,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13155,M,M,90000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13156,M,F,100000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13157,S,F,60000.0,2.0,2.0,Bachelors,Professional,Asia,0.0
13158,M,M,90000.0,2.0,0.0,Bachelors,Professional,Asia,0.0
13159,M,F,70000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
13160,M,M,110000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13161,M,F,120000.0,1.0,0.0,Graduate Degree,Management,Asia,0.0
13162,S,M,70000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
13163,S,M,70000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
13164,M,M,80000.0,5.0,5.0,Graduate Degree,Management,Asia,4.0
13165,M,F,80000.0,5.0,5.0,Graduate Degree,Management,Asia,4.0
13166,S,M,100000.0,0.0,0.0,Graduate Degree,Management,Asia,0.0
13167,S,F,60000.0,2.0,2.0,Bachelors,Professional,Asia,0.0
13168,M,M,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
13169,M,F,70000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
13170,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13171,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13172,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13173,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13174,S,F,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
13175,M,F,60000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
13176,S,M,60000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
13177,M,F,60000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
13178,S,F,60000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
13179,M,M,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
13180,M,M,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
13181,S,F,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
13182,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13183,M,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13184,M,F,90000.0,3.0,3.0,Bachelors,Professional,Asia,0.0
13185,M,F,90000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
13186,M,F,90000.0,4.0,4.0,Bachelors,Professional,Asia,0.0
13187,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13188,S,F,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
13189,M,M,60000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
13190,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13191,S,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13192,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13193,S,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13194,S,F,100000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13195,S,F,100000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13196,S,M,100000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13197,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13198,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13199,M,F,40000.0,2.0,0.0,Bachelors,Professional,Asia,0.0
13200,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13201,M,F,80000.0,5.0,5.0,Bachelors,Professional,Asia,4.0
13202,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13203,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13204,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13205,M,M,90000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
13206,M,F,90000.0,1.0,0.0,Bachelors,Professional,Asia,0.0
13207,M,F,90000.0,2.0,0.0,Bachelors,Professional,Asia,0.0
13208,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13209,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
13210,S,M,70000.0,5.0,4.0,Bachelors,Professional,Asia,4.0
13211,M,M,70000.0,5.0,4.0,Partial College,Skilled Manual,Asia,4.0
13212,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13213,S,F,90000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13214,S,M,90000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13215,S,M,90000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13216,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13217,M,M,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13218,M,F,70000.0,5.0,4.0,Partial College,Skilled Manual,Asia,4.0
13219,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13220,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13221,S,F,70000.0,1.0,0.0,Partial College,Skilled Manual,Asia,0.0
13222,M,M,10000.0,2.0,1.0,High School,Skilled Manual,Asia,0.0
13223,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13224,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13225,S,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13226,S,M,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13227,M,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13228,S,M,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13229,M,F,30000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13230,M,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13231,S,F,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
13232,M,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13233,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13234,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13235,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13236,S,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13237,M,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13238,M,M,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13239,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13240,M,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13241,S,M,30000.0,0.0,0.0,Partial High School,Clerical,North America,1.0
13242,S,F,60000.0,2.0,0.0,Graduate Degree,Management,Asia,2.0
13243,M,M,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
13244,M,M,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
13245,S,F,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
13246,M,M,30000.0,2.0,0.0,Partial College,Clerical,Asia,0.0
13247,M,M,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13248,M,F,40000.0,2.0,0.0,Bachelors,Management,Asia,0.0
13249,S,F,50000.0,2.0,0.0,Graduate Degree,Management,Asia,2.0
13250,S,F,50000.0,2.0,0.0,Graduate Degree,Management,Asia,2.0
13251,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13252,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13253,S,M,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13254,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13255,S,M,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13256,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13257,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13258,S,F,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13259,S,F,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13260,S,F,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13261,S,M,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13262,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13263,M,M,70000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13264,M,M,80000.0,0.0,0.0,Bachelors,Management,North America,0.0
13265,M,M,80000.0,0.0,0.0,Bachelors,Management,North America,0.0
13266,M,M,170000.0,0.0,0.0,Graduate Degree,Management,North America,0.0
13267,M,M,90000.0,4.0,4.0,Bachelors,Management,North America,0.0
13268,M,M,90000.0,4.0,4.0,Partial College,Skilled Manual,North America,0.0
13269,M,F,100000.0,2.0,0.0,Bachelors,Management,North America,0.0
13270,M,M,30000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13271,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13272,M,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13273,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
13274,M,F,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13275,M,M,40000.0,0.0,0.0,High School,Skilled Manual,North America,0.0
13276,M,M,40000.0,0.0,0.0,Partial College,Skilled Manual,North America,0.0
